"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","Y"
0.235348522634884,0.601091547688244,-0.199495997047115,1.51869334762315,0.675605513499354,0.196562061461095,-1.15955742825151,0.608244724533075,0.970278316510818,-0.537506300137593,0.617922308455229,0.795478260980235,-1.09051024339962,-0.382391923338045,0.64227710815107,0.698630850023618,1.42557255362316,0.970905664037948,-0.510395818457632,-1.68099841220175,-0.221257092554474
0.244825017471591,-2.76711577750607,-0.0179126258481685,0.124612378179701,-0.649142266204903,-0.419942692120066,1.62491011420501,0.475596745398131,-0.0207233638669271,2.27937226135546,0.893505747257129,-0.109230439864385,-0.462975885944037,1.70146747297601,2.63030792057993,-1.16507109587496,-0.613231468612968,0.137799266183452,-0.94331906490897,1.26554855746771,0.351793486239695
-0.642186888816392,0.181523061995121,0.236628192792844,-0.248471904496442,-1.44410867747405,1.16326953959637,0.0157082963259715,0.192707085382264,-0.296312140778656,1.43209125604775,-0.427756242530467,-1.45626952965616,-0.0530182899740466,-0.335156957260227,-1.83509602119691,0.171350481896383,-0.59098638156053,0.845655275590407,2.60026314575235,1.85068153531671,0.160601875688583
-1.93480850364367,2.26188714650479,-0.127413766428618,-0.241933561509773,-1.84030951355024,-0.405755971187639,-1.3459871285798,2.03872606100209,0.720773896172805,0.577319237173384,-0.299901188920614,-1.92826438690726,-0.949674415565509,-0.982257676935325,-0.599170896002774,1.18671620739002,0.032131106846098,1.29555925783107,-1.35041945357195,-0.136410190883339,-0.124052304374975
1.03869565173409,0.711971304903709,-0.00359271010569875,-1.25977007320621,0.515006005670573,0.744098700602306,2.27315173809193,0.657414394926236,2.0701403634163,1.01862831582025,-0.531983274833493,-0.110846774144498,-0.22909825623345,0.750322528347224,-1.41452679557419,0.410717706369613,0.901450779660156,1.35450926518489,1.24044885570017,-1.00484414586619,0.659873851836467
-0.283550120316366,1.15727274483783,0.0521923659222569,1.1458889912222,0.207912447532425,0.476610570604051,0.12201382008204,-0.461108396501187,-0.446201401012972,-0.25928486590929,1.70598162476504,0.550051902966464,1.24601148733197,1.72206324260395,0.611013050783941,-1.2413394548786,-0.724396589051299,0.0155538845105519,1.36132287276153,-0.685449853638974,-0.503849340675093
-1.40972909454367,0.250971246207376,0.457971301922998,-1.96662668439875,2.10590254095629,0.541320049434114,0.747056967517687,-0.297281079651025,0.29507647836728,-0.130860311430704,0.851635162628937,-1.61669554993226,1.17129337689075,-0.342361336211303,-1.06842198171522,-0.717068398610536,-0.963658443785748,-0.572103189699661,-1.56033977016752,-1.23560903224605,2.39838533772966
0.723180435038873,-1.09914106295398,0.97255471852604,2.3837927490591,2.4445355694361,0.610621793504939,-0.94888585119465,-2.67348426478549,0.508616983876846,2.31829625466042,0.839517146539016,0.179806086573914,-0.0054076651507664,-0.0626263417929521,-0.464035826974374,-0.361744735219042,0.729838164542407,-0.347970844119262,-1.84642421611688,-0.296790867034447,0.510285536365617
2.0310355247503,0.372423489145914,-1.41295027248857,1.11630763183585,1.202294552025,0.0581995057993305,0.365596699121651,-0.397742787375203,-1.33743154548133,-1.7951743807743,0.665680061265694,0.648243668413908,-1.23382997107496,1.1293826083728,-0.855921822372948,-2.16220700276418,0.0567970911829919,1.1783051563332,-1.90616373871103,-0.143792568021917,-1.13676720774358
0.730490294097479,-1.78435004066607,0.682113649326734,-0.945571115598875,-0.817618674770937,0.778196529874269,-0.134646620000735,1.51868616023335,0.557487410435768,0.82676961085535,-1.08963045956209,0.240493389678045,-1.09443671901476,0.313846396792281,0.882978199294841,-0.76216234213657,-0.984503083111259,1.76553908986846,-1.25045840837789,0.522954767789281,-1.37872937847354
0.879153379322765,0.499263641296087,0.657264068434513,-0.536495647684404,1.13329401520072,1.84546631073656,-0.890021056425854,-1.68275580264322,0.457819972069097,0.738187479739917,-0.0864515481663107,2.95057552899655,0.0327752547073288,-1.81763374549774,-1.09854989090704,-0.717057147262322,0.549365224533713,-0.580841588890332,-1.6269459601287,-0.828801749481259,-0.164860908131335
